,SPECIES,COUNTRY,REGION,PROCESSING_METHOD,AROMA,FLAVOR,AFTERTASTE,ACIDITY,BODY,BALANCE,UNIFORMITY,CLEAN_CUP,SWEETNESS,CUPPER_POINTS,TOTAL_CUP_POINTS,MOISTURE,COLOR,UNIT_OF_MEASUREMENT,ALTITUDE_LOW_METERS,ALTITUDE_HIGH_METERS,ALTITUDE_MEAN_METERS,COUNTRY_CODE,LATITUDE,LONGITUDE
1198,Arabica,Colombia,huila,Washed / Wet,7.5,7.75,7.5,7.75,7.67,7.67,10.0,10.0,10.0,7.83,83.67,0.11,None,m,1550.0,1700.0,1625.0,COL,4,-72
1199,Arabica,Colombia,huila supremo,Washed / Wet,7.83,7.75,7.67,7.58,7.58,7.67,10.0,10.0,10.0,7.58,83.67,0.0,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1200,Arabica,Colombia,huila,Washed / Wet,7.67,7.67,7.67,7.67,7.33,7.75,10.0,10.0,10.0,7.92,83.67,0.0,Green,m,1800.0,2000.0,1900.0,COL,4,-72
1201,Arabica,Colombia,huila,Washed / Wet,7.75,7.75,7.58,7.83,7.17,7.75,10.0,10.0,10.0,7.83,83.67,0.11,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1202,Arabica,Colombia,huila,Washed / Wet,7.75,7.75,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.67,83.58,0.11,Green,m,,,,COL,4,-72
1203,Arabica,Colombia,huila,Washed / Wet,7.67,7.75,7.58,7.67,7.75,7.58,10.0,10.0,10.0,7.58,83.58,0.12,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1204,Arabica,Colombia,cundinamarca,Natural / Dry,7.67,7.58,7.67,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.58,0.0,Green,m,1600.0,1600.0,1600.0,COL,4,-72
1205,Arabica,Colombia,santander,Washed / Wet,7.67,7.58,7.67,7.58,7.67,7.75,10.0,10.0,10.0,7.67,83.58,0.12,Green,m,1550.0,1550.0,1550.0,COL,4,-72
1206,Arabica,Colombia,santander,Washed / Wet,7.75,7.58,7.5,7.58,7.75,7.83,10.0,10.0,10.0,7.58,83.58,0.0,None,m,1550.0,1550.0,1550.0,COL,4,-72
1207,Arabica,Colombia,huila,Washed / Wet,7.67,7.67,7.58,7.67,7.75,7.58,10.0,10.0,10.0,7.67,83.58,0.11,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1208,Arabica,Colombia,cundinamarca,Natural / Dry,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,7.75,83.58,0.11,Green,m,2136.0,2136.0,2136.0,COL,4,-72
1209,Arabica,Colombia,cundinamarca,Washed / Wet,7.75,7.58,7.58,7.75,7.75,7.5,10.0,10.0,10.0,7.58,83.5,0.0,Bluish-Green,m,1799.0,1799.0,1799.0,COL,4,-72
1210,Arabica,Colombia,pitalito,Natural / Dry,7.75,7.58,7.58,7.5,7.75,7.75,10.0,10.0,10.0,7.58,83.5,0.0,Green,m,1000.0,1000.0,1000.0,COL,4,-72
1211,Arabica,Colombia,huila,Washed / Wet,7.58,7.58,7.58,7.58,7.75,7.67,10.0,10.0,10.0,7.75,83.5,0.12,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1212,Arabica,Colombia,huila,Washed / Wet,7.67,7.42,7.67,7.83,7.58,7.67,10.0,10.0,10.0,7.67,83.5,0.0,None,m,,,,COL,4,-72
1213,Arabica,Colombia,huila,Washed / Wet,8.0,7.58,7.25,7.58,7.92,7.58,10.0,10.0,10.0,7.58,83.5,0.11,Green,m,1850.0,1850.0,1850.0,COL,4,-72
1214,Arabica,Colombia,cundinamarca,Washed / Wet,7.75,7.58,7.33,7.5,7.83,7.83,10.0,10.0,10.0,7.67,83.5,0.0,None,m,1650.0,1650.0,1650.0,COL,4,-72
1215,Arabica,Colombia,huila,Washed / Wet,7.58,7.75,7.42,7.67,7.75,7.67,10.0,10.0,10.0,7.67,83.5,0.0,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1216,Arabica,Colombia,huila,Washed / Wet,7.58,7.67,7.58,7.75,7.58,7.75,10.0,10.0,10.0,7.58,83.5,0.11,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1217,Arabica,Colombia,huila,Washed / Wet,7.67,7.58,7.58,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.5,0.11,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1218,Arabica,Colombia,huila,Washed / Wet,7.5,7.58,7.58,7.5,7.75,7.83,10.0,10.0,10.0,7.67,83.42,0.0,Green,m,439.0,439.0,439.0,COL,4,-72
1219,Arabica,Colombia,huila,Washed / Wet,7.67,7.67,7.5,7.67,7.67,7.58,10.0,10.0,10.0,7.67,83.42,0.11,Green,m,442.0,442.0,442.0,COL,4,-72
1220,Arabica,Colombia,huila,Natural / Dry,7.58,7.67,7.58,7.67,7.58,7.67,10.0,10.0,10.0,7.67,83.42,0.12,Green,m,442.0,442.0,442.0,COL,4,-72
1221,Arabica,Colombia,huila,Washed / Wet,7.58,7.58,7.25,7.75,7.75,8.58,9.33,10.0,10.0,7.58,83.42,0.12,Green,m,1813.0,1813.0,1813.0,COL,4,-72
1222,Arabica,Colombia,cundinamarca,Washed / Wet,7.5,7.75,7.58,7.5,7.67,7.75,10.0,10.0,10.0,7.67,83.42,0.11,Green,m,1450.0,1450.0,1450.0,COL,4,-72
1223,Arabica,Colombia,huila,None,7.58,7.58,7.58,7.67,7.75,7.67,10.0,10.0,10.0,7.58,83.42,0.1,None,m,,,,COL,4,-72
1224,Arabica,Colombia,huila,Washed / Wet,7.75,7.5,7.75,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.33,0.0,None,m,1650.0,1650.0,1650.0,COL,4,-72
1225,Arabica,Colombia,guayata,Washed / Wet,7.67,7.58,7.58,7.42,7.67,7.75,10.0,10.0,10.0,7.67,83.33,0.0,Blue-Green,m,,,,COL,4,-72
1226,Arabica,Colombia,huila,Washed / Wet,7.83,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,7.67,83.33,0.0,Green,m,,,,COL,4,-72
1227,Arabica,Colombia,santander,Washed / Wet,7.67,7.75,7.42,7.83,7.83,7.42,10.0,10.0,10.0,7.42,83.33,0.11,Green,m,1650.0,1650.0,1650.0,COL,4,-72
1228,Arabica,Colombia,pitalito,Natural / Dry,7.67,7.67,7.5,7.67,7.92,7.42,10.0,10.0,10.0,7.5,83.33,0.11,Green,m,1000.0,1000.0,1000.0,COL,4,-72
1229,Arabica,Colombia,huila,Washed / Wet,7.5,7.67,7.67,7.58,7.67,7.58,10.0,10.0,10.0,7.67,83.33,0.0,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1230,Arabica,Colombia,huila,Natural / Dry,7.58,7.67,7.67,7.17,7.75,7.83,10.0,10.0,10.0,7.58,83.25,0.0,Green,m,442.0,442.0,442.0,COL,4,-72
1231,Arabica,Colombia,eje cafetero,Natural / Dry,7.58,7.58,7.5,7.58,7.58,7.75,10.0,10.0,10.0,7.67,83.25,0.0,Green,m,1483.0,1483.0,1483.0,COL,4,-72
1232,Arabica,Colombia,huila,Washed / Wet,7.83,7.5,7.67,7.33,7.67,7.67,10.0,10.0,10.0,7.58,83.25,0.11,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1233,Arabica,Colombia,huila,Washed / Wet,7.67,7.58,7.58,7.42,7.83,7.58,10.0,10.0,10.0,7.58,83.25,0.12,Green,m,175.0,175.0,175.0,COL,4,-72
1234,Arabica,Colombia,la plata,Washed / Wet,7.67,7.67,7.5,7.5,7.58,7.67,10.0,10.0,10.0,7.67,83.25,0.11,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1235,Arabica,Colombia,huila,None,7.92,7.75,7.25,7.42,7.83,7.58,10.0,10.0,10.0,7.5,83.25,0.08,None,m,1600.0,1800.0,1700.0,COL,4,-72
1236,Arabica,Colombia,cauca,None,8.0,7.67,7.67,7.25,7.67,7.5,10.0,10.0,10.0,7.5,83.25,0.13,None,m,1880.0,1880.0,1880.0,COL,4,-72
1237,Arabica,Colombia,cundinamarca,None,7.92,7.75,7.5,7.42,7.42,7.67,10.0,10.0,10.0,7.58,83.25,0.04,None,m,1800.0,1800.0,1800.0,COL,4,-72
1238,Arabica,Colombia,huila,Washed / Wet,7.58,7.5,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.75,83.17,0.0,None,m,1600.0,1950.0,1775.0,COL,4,-72
1239,Arabica,Colombia,,Washed / Wet,7.58,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.11,Green,m,,,,COL,4,-72
1240,Arabica,Colombia,huila,Washed / Wet,7.67,7.5,7.5,7.5,7.58,8.17,10.0,10.0,10.0,7.25,83.17,0.11,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1241,Arabica,Colombia,huila,Washed / Wet,7.58,7.67,7.5,7.58,7.67,7.67,10.0,10.0,10.0,7.5,83.17,0.11,Blue-Green,m,1750.0,1750.0,1750.0,COL,4,-72
1242,Arabica,Colombia,cundinamarca,Washed / Wet,7.58,7.67,7.33,7.67,7.75,7.58,10.0,10.0,10.0,7.5,83.08,0.0,Green,m,1799.0,1799.0,1799.0,COL,4,-72
1243,Arabica,Colombia,huila,Washed / Wet,7.75,7.5,7.5,7.42,8.0,7.75,10.0,10.0,10.0,7.17,83.08,0.0,Green,m,,,,COL,4,-72
1244,Arabica,Colombia,huila,None,7.33,7.33,7.33,7.58,7.25,8.08,10.0,10.0,10.0,8.17,83.08,0.01,None,m,1600.0,1950.0,1775.0,COL,4,-72
1245,Arabica,Colombia,cauca,None,7.83,7.75,7.33,7.25,7.42,7.92,10.0,10.0,10.0,7.58,83.08,0.08,None,m,1880.0,1880.0,1880.0,COL,4,-72
1246,Arabica,Colombia,huila,None,7.67,7.67,7.33,7.67,7.5,7.58,10.0,10.0,10.0,7.58,83.0,0.11,Green,m,442.0,442.0,442.0,COL,4,-72
1247,Arabica,Colombia,huila,Washed / Wet,7.75,7.42,7.33,7.5,7.58,7.17,10.0,10.0,10.0,8.25,83.0,0.11,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1248,Arabica,Colombia,huila,Washed / Wet,7.83,7.5,7.58,7.33,7.5,7.67,10.0,10.0,10.0,7.58,83.0,0.0,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1249,Arabica,Colombia,pitalito,Natural / Dry,7.33,7.67,7.75,7.42,7.75,7.58,10.0,10.0,10.0,7.5,83.0,0.11,Green,m,1000.0,1000.0,1000.0,COL,4,-72
1250,Arabica,Colombia,pitalito,Natural / Dry,7.58,7.75,7.42,7.67,7.58,7.42,10.0,10.0,10.0,7.58,83.0,0.0,Green,m,1000.0,1000.0,1000.0,COL,4,-72
1251,Arabica,Colombia,huila,Washed / Wet,7.5,7.5,7.42,7.58,7.75,7.58,10.0,10.0,10.0,7.67,83.0,0.11,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1252,Arabica,Colombia,,Natural / Dry,7.67,7.58,7.5,7.5,7.75,7.5,10.0,10.0,10.0,7.5,83.0,0.0,None,m,,,,COL,4,-72
1253,Arabica,Colombia,huila,Washed / Wet,7.75,7.58,7.5,7.67,7.83,7.75,9.33,10.0,10.0,7.58,83.0,0.0,Green,m,1500.0,1750.0,1625.0,COL,4,-72
1254,Arabica,Colombia,huila,Washed / Wet,7.67,7.58,7.58,7.58,7.67,7.42,10.0,10.0,10.0,7.5,83.0,0.11,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1255,Arabica,Colombia,la plata,Washed / Wet,7.67,7.67,7.58,7.5,7.67,7.42,10.0,10.0,10.0,7.5,83.0,0.12,Bluish-Green,m,1600.0,1950.0,1775.0,COL,4,-72
1256,Arabica,Colombia,cauca,None,7.33,7.67,7.58,7.33,7.58,7.92,10.0,10.0,10.0,7.58,83.0,0.08,None,m,1050.0,1850.0,1450.0,COL,4,-72
1257,Arabica,Colombia,huila,None,7.5,7.58,7.67,7.67,7.58,7.58,10.0,10.0,10.0,7.42,83.0,0.06,None,m,1800.0,1800.0,1800.0,COL,4,-72
1258,Arabica,Colombia,guayata,Washed / Wet,7.58,7.67,7.5,7.33,7.67,7.58,10.0,10.0,10.0,7.58,82.92,0.11,Green,m,1500.0,1500.0,1500.0,COL,4,-72
1259,Arabica,Colombia,huila,Washed / Wet,7.58,7.5,7.75,7.33,7.58,7.58,10.0,10.0,10.0,7.58,82.92,0.11,Green,m,1800.0,2000.0,1900.0,COL,4,-72
1260,Arabica,Colombia,huila,Natural / Dry,7.75,7.5,7.25,7.5,7.75,7.5,10.0,10.0,10.0,7.67,82.92,0.0,Bluish-Green,m,1750.0,1750.0,1750.0,COL,4,-72
1261,Arabica,Colombia,antioquia,Washed / Wet,7.83,7.67,7.42,7.42,7.5,7.58,10.0,10.0,10.0,7.5,82.92,0.11,Green,m,1450.0,1450.0,1450.0,COL,4,-72
1262,Arabica,Colombia,cauca,None,7.5,7.75,7.33,7.75,7.08,7.83,10.0,10.0,10.0,7.67,82.92,0.15,None,m,1050.0,1850.0,1450.0,COL,4,-72
1263,Arabica,Colombia,huila,Washed / Wet,7.83,7.67,7.5,7.58,7.5,7.67,10.0,10.0,10.0,7.08,82.83,0.0,None,m,1200.0,2000.0,1600.0,COL,4,-72
1264,Arabica,Colombia,santander,Natural / Dry,7.5,7.42,7.58,7.5,7.58,7.58,10.0,10.0,10.0,7.67,82.83,0.0,Green,m,1800.0,1800.0,1800.0,COL,4,-72
1265,Arabica,Colombia,huila,Washed / Wet,7.83,7.5,7.5,7.42,7.5,7.5,10.0,10.0,10.0,7.58,82.83,0.11,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1266,Arabica,Colombia,huila,Washed / Wet,7.5,7.58,7.58,7.75,7.33,7.5,10.0,10.0,10.0,7.5,82.75,0.0,Blue-Green,m,1600.0,1950.0,1775.0,COL,4,-72
1267,Arabica,Colombia,huila,Washed / Wet,7.67,7.42,7.42,7.58,7.33,7.67,10.0,10.0,10.0,7.67,82.75,0.12,Green,m,165.0,165.0,165.0,COL,4,-72
1268,Arabica,Colombia,antioquia,Washed / Wet,7.58,7.33,7.17,7.33,7.25,8.58,10.0,10.0,10.0,7.5,82.75,0.1,Green,m,1300.0,1300.0,1300.0,COL,4,-72
1269,Arabica,Colombia,south huila,Washed / Wet,7.5,7.58,7.42,7.67,7.5,7.58,10.0,10.0,10.0,7.5,82.75,0.0,Blue-Green,m,1400.0,1850.0,1625.0,COL,4,-72
1270,Arabica,Colombia,huila,Washed / Wet,7.67,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,7.42,82.75,0.11,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1271,Arabica,Colombia,huila,Washed / Wet,7.75,7.5,7.33,7.58,7.33,7.75,10.0,10.0,10.0,7.42,82.67,0.0,Green,m,,,,COL,4,-72
1272,Arabica,Colombia,huila,Washed / Wet,7.75,7.58,7.67,7.25,7.58,7.42,10.0,10.0,10.0,7.42,82.67,0.11,Bluish-Green,m,1800.0,1800.0,1800.0,COL,4,-72
1273,Arabica,Colombia,52 narino (exact location: mattituy; municipal region: florida code 381,None,7.33,7.58,7.42,7.42,7.67,7.67,10.0,10.0,10.0,7.58,82.67,0.11,Green,m,1800.0,5900.0,3850.0,COL,4,-72
1274,Arabica,Colombia,huila,None,8.08,7.67,7.67,7.33,7.33,7.17,10.0,10.0,10.0,7.42,82.67,0.08,None,m,1800.0,1800.0,1800.0,COL,4,-72
1275,Arabica,Colombia,,None,7.5,7.42,7.33,7.33,7.67,7.83,10.0,10.0,10.0,7.58,82.67,0.21,None,m,,,,COL,4,-72
1276,Arabica,Colombia,huila,Washed / Wet,7.75,7.25,7.33,7.42,7.5,7.83,10.0,10.0,10.0,7.5,82.58,0.11,Blue-Green,m,1750.0,1750.0,1750.0,COL,4,-72
1277,Arabica,Colombia,huila,Washed / Wet,7.75,7.5,7.75,7.25,7.33,7.58,10.0,10.0,10.0,7.42,82.58,0.11,None,m,1750.0,1750.0,1750.0,COL,4,-72
1278,Arabica,Colombia,huila,Washed / Wet,7.58,7.5,7.42,7.58,7.67,7.42,10.0,10.0,10.0,7.42,82.58,0.11,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1279,Arabica,Colombia,huila,Washed / Wet,7.33,7.42,7.58,7.42,7.67,7.5,10.0,10.0,10.0,7.67,82.58,0.11,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1280,Arabica,Colombia,huila,Washed / Wet,7.5,7.5,7.42,7.42,7.58,7.58,10.0,10.0,10.0,7.5,82.5,0.11,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1281,Arabica,Colombia,huila,Washed / Wet,7.67,7.5,7.33,7.5,7.25,7.67,10.0,10.0,10.0,7.58,82.5,0.11,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1282,Arabica,Colombia,guayata,Washed / Wet,5.08,7.75,7.83,7.75,7.83,8.08,10.0,10.0,10.0,8.08,82.42,0.11,Green,m,1600.0,1600.0,1600.0,COL,4,-72
1283,Arabica,Colombia,huila,Washed / Wet,7.67,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,7.42,82.42,0.11,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1284,Arabica,Colombia,huila,Natural / Dry,7.67,7.33,7.25,7.42,7.5,7.67,10.0,10.0,10.0,7.58,82.42,0.0,None,m,442.0,442.0,442.0,COL,4,-72
1285,Arabica,Colombia,huila,Washed / Wet,7.33,7.58,7.17,7.58,7.42,7.58,10.0,10.0,10.0,7.75,82.42,0.0,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1286,Arabica,Colombia,huila,None,7.58,7.25,7.42,7.25,7.58,7.83,10.0,10.0,10.0,7.5,82.42,0.02,None,m,1750.0,1750.0,1750.0,COL,4,-72
1287,Arabica,Colombia,antioquia,Washed / Wet,7.42,7.33,7.5,7.17,7.08,8.33,10.0,10.0,10.0,7.5,82.33,0.1,Green,m,1300.0,1300.0,1300.0,COL,4,-72
1288,Arabica,Colombia,huila,Washed / Wet,7.5,7.42,7.5,7.5,7.5,7.58,10.0,10.0,10.0,7.33,82.33,0.0,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1289,Arabica,Colombia,huila,Natural / Dry,7.83,7.58,7.33,7.25,7.58,7.42,10.0,10.0,10.0,7.33,82.33,0.0,Green,m,442.0,442.0,442.0,COL,4,-72
1290,Arabica,Colombia,huila,Washed / Wet,7.5,7.42,7.67,7.33,7.58,7.33,10.0,10.0,10.0,7.42,82.25,0.12,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1291,Arabica,Colombia,huila,Washed / Wet,7.67,7.33,7.33,7.33,7.5,7.5,10.0,10.0,10.0,7.58,82.25,0.11,Green,m,1600.0,1950.0,1775.0,COL,4,-72
1292,Arabica,Colombia,cauca,None,7.17,7.25,7.58,7.25,7.58,7.67,10.0,10.0,10.0,7.75,82.25,0.22,None,m,,,,COL,4,-72
1293,Arabica,Colombia,huila,Washed / Wet,7.33,7.25,7.25,7.58,7.75,7.5,10.0,10.0,10.0,7.5,82.17,0.0,Bluish-Green,m,1750.0,1750.0,1750.0,COL,4,-72
1294,Arabica,Colombia,huila,None,7.58,7.67,7.42,7.17,7.17,7.75,10.0,10.0,10.0,7.42,82.17,0.08,None,m,1800.0,1800.0,1800.0,COL,4,-72
1295,Arabica,Colombia,huila,Washed / Wet,7.75,7.58,7.42,7.67,7.83,7.58,9.33,9.33,10.0,7.58,82.08,0.0,Green,m,,,,COL,4,-72
1296,Arabica,Colombia,,Washed / Wet,7.5,7.42,7.42,7.42,7.67,7.42,10.0,10.0,10.0,7.25,82.08,0.11,Green,m,,,,COL,4,-72
1297,Arabica,Colombia,cauca,None,7.67,7.42,7.67,7.33,7.25,7.58,10.0,10.0,10.0,7.17,82.08,0.08,None,m,1600.0,1600.0,1600.0,COL,4,-72
1298,Arabica,Colombia,huila,Washed / Wet,7.33,7.33,7.58,7.5,7.5,7.58,10.0,10.0,10.0,7.17,82.0,0.11,Green,m,1800.0,2000.0,1900.0,COL,4,-72
1299,Arabica,Colombia,huila,None,7.33,7.0,7.08,7.42,7.5,7.67,10.0,10.0,10.0,8.0,82.0,0.07,None,m,1600.0,1950.0,1775.0,COL,4,-72
1300,Arabica,Colombia,cundinamarca,None,7.67,7.33,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.92,0.09,None,m,1600.0,1600.0,1600.0,COL,4,-72
1301,Arabica,Colombia,huila,Washed / Wet,7.5,7.5,7.0,7.42,7.5,7.58,10.0,10.0,10.0,7.33,81.83,0.0,Bluish-Green,m,1600.0,1950.0,1775.0,COL,4,-72
1302,Arabica,Colombia,huila,None,7.58,7.5,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.83,0.05,None,m,1600.0,1800.0,1700.0,COL,4,-72
1303,Arabica,Colombia,huila,Washed / Wet,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.17,81.75,0.0,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1304,Arabica,Colombia,huila,None,7.42,7.58,6.92,7.08,7.25,8.0,10.0,10.0,10.0,7.5,81.75,0.08,None,m,1600.0,1950.0,1775.0,COL,4,-72
1305,Arabica,Colombia,la plata,None,7.75,7.75,7.75,7.67,5.25,7.83,10.0,10.0,10.0,7.67,81.67,0.0,None,m,,,,COL,4,-72
1306,Arabica,Colombia,cauca,None,7.42,7.42,7.17,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5,0.06,None,m,1050.0,1850.0,1450.0,COL,4,-72
1307,Arabica,Colombia,huila,Natural / Dry,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,7.17,81.42,0.11,Green,m,1750.0,1750.0,1750.0,COL,4,-72
1308,Arabica,Colombia,cauca,None,7.75,7.33,7.42,7.0,7.33,7.25,10.0,10.0,10.0,7.33,81.42,0.16,None,m,1880.0,1880.0,1880.0,COL,4,-72
1309,Arabica,Colombia,huila,Washed / Wet,7.5,7.33,7.33,7.17,7.33,7.42,10.0,10.0,10.0,7.25,81.33,0.0,None,m,,,,COL,4,-72
1310,Arabica,Colombia,guayata,Washed / Wet,7.67,7.5,7.42,5.25,7.67,7.75,10.0,10.0,10.0,7.75,81.0,0.0,Green,m,1600.0,1600.0,1600.0,COL,4,-72
1311,Arabica,Colombia,huila,None,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,7.33,80.83,0.01,None,m,1800.0,1800.0,1800.0,COL,4,-72
1312,Arabica,Colombia,santander,Natural / Dry,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,8.5,80.67,0.0,None,m,1550.0,1550.0,1550.0,COL,4,-72
1313,Arabica,Colombia,,None,7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,7.25,80.67,0.18,None,m,,,,COL,4,-72
1314,Arabica,Colombia,,None,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,7.33,80.58,0.0,None,m,,,,COL,4,-72
1315,Arabica,Colombia,,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,0.1,Green,m,,,,COL,4,-72
1316,Arabica,Colombia,huila,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,7.42,79.92,0.0,Green,m,,,,COL,4,-72
1317,Arabica,Colombia,huila,None,7.25,7.17,7.0,6.75,7.17,7.33,10.0,10.0,10.0,6.92,79.58,0.1,None,m,1800.0,1800.0,1800.0,COL,4,-72
1318,Arabica,Colombia,cundinamarca,Washed / Wet,7.83,7.5,7.42,7.42,7.67,7.5,10.0,6.67,10.0,7.5,79.5,0.0,Green,m,1550.0,1550.0,1550.0,COL,4,-72
1319,Arabica,Colombia,pereira,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,7.33,79.33,0.0,Green,m,1200.0,1200.0,1200.0,COL,4,-72
1320,Arabica,Colombia,,None,7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,9.33,7.08,78.0,0.1,Green,m,,,,COL,4,-72
1321,Arabica,Colombia,,Natural / Dry,8.0,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,7.33,72.83,0.0,Bluish-Green,m,,,,COL,4,-72
1322,Arabica,Panama,boquete,Washed / Wet,8.0,8.0,7.92,8.08,7.83,8.0,10.0,10.0,10.0,8.0,85.83,0.08,Bluish-Green,m,1600.0,1600.0,1600.0,PAN,9,-80
1323,Arabica,Panama,boquete,Natural / Dry,8.0,7.75,7.83,7.83,7.67,8.58,10.0,10.0,10.0,7.83,85.5,0.09,None,m,1680.0,1680.0,1680.0,PAN,9,-80
1324,Arabica,Panama,boquete,Washed / Wet,7.42,7.42,7.5,7.58,7.5,7.75,10.0,10.0,10.0,7.58,82.75,0.0,Green,m,1100.0,1100.0,1100.0,PAN,9,-80
1325,Arabica,Panama,boquete,Other,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,7.17,80.75,0.11,Green,m,1680.0,1680.0,1680.0,PAN,9,-80
1326,Arabica,Papua New Guinea,eastern highlands province,Washed / Wet,8.33,8.42,7.83,8.33,8.0,8.25,9.33,9.33,10.0,7.92,85.75,0.12,Bluish-Green,m,1700.0,1700.0,1700.0,PNG,-6,147
1327,Arabica,El Salvador,apaneca,Washed / Wet,7.92,8.17,8.0,7.92,7.75,7.83,10.0,10.0,10.0,8.0,85.58,0.1,Blue-Green,m,1500.0,1500.0,1500.0,SLV,13.8333,-88.9167
1328,Arabica,El Salvador,"ataco, apaneca - ilamatepec mountain range",Semi-washed / Semi-pulped,7.83,8.0,8.0,7.75,7.92,8.17,10.0,10.0,10.0,7.92,85.58,0.11,None,m,1300.0,1400.0,1350.0,SLV,13.8333,-88.9167
1329,Arabica,El Salvador,apaneca,None,8.08,7.83,7.83,8.08,7.83,7.83,10.0,10.0,10.0,7.92,85.42,0.01,None,m,1400.0,1400.0,1400.0,SLV,13.8333,-88.9167
1330,Arabica,El Salvador,santa ana,None,7.75,8.0,8.0,8.33,7.67,7.92,10.0,10.0,9.33,7.75,84.75,0.15,None,m,1200.0,1200.0,1200.0,SLV,13.8333,-88.9167
1331,Arabica,El Salvador,apaneca,Washed / Wet,7.83,7.83,7.5,8.0,7.83,7.67,10.0,10.0,10.0,8.0,84.67,0.0,Blue-Green,m,1350.0,1350.0,1350.0,SLV,13.8333,-88.9167
1332,Arabica,El Salvador,apaneca,Natural / Dry,8.42,8.08,7.5,7.17,7.58,8.17,9.33,10.0,10.0,7.92,84.17,0.11,Bluish-Green,m,1500.0,1500.0,1500.0,SLV,13.8333,-88.9167
1333,Arabica,El Salvador,apaneca,Washed / Wet,7.58,7.5,7.75,7.58,7.75,7.67,10.0,10.0,10.0,7.58,83.42,0.11,None,m,1330.0,1330.0,1330.0,SLV,13.8333,-88.9167
1334,Arabica,El Salvador,apaneca,Washed / Wet,7.5,7.5,7.33,7.67,8.0,7.67,10.0,10.0,10.0,7.5,83.17,0.0,Green,m,1350.0,1350.0,1350.0,SLV,13.8333,-88.9167
1335,Arabica,El Salvador,santa ana,None,7.42,7.83,8.17,8.08,7.17,7.58,10.0,9.33,10.0,7.58,83.17,0.14,None,m,1200.0,1200.0,1200.0,SLV,13.8333,-88.9167
1336,Arabica,El Salvador,apaneca,Washed / Wet,7.5,7.5,7.75,7.58,7.92,7.83,10.0,10.0,9.33,7.5,82.92,0.0,Green,m,1350.0,1350.0,1350.0,SLV,13.8333,-88.9167
